block_number,experimental_condition,condition_item,task_type,task_id,MCQ_response_unprocessed,reaction_time_MCQ,score_TEST,reaction_time_TEST,BI_score,BI_score_TaskType,BI_score_TaskID,BI_score_ParticipantID,BI_score_TaskType_ParticipantID,affinity_score,age,gender,education_level (third grade),social_media_hours (daily),verbal_intelligence,participant_identification
4,DFU,DFU7,Insight,I1,incorrect,44.4116441,1,25.368465,1.344776763,1.365495311,1.114470269,1.482772669,1.56494377,1,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
4,DFU,DFU1,RAT,R4,correct,42.0788532,0.109258748,10.562913,0.12275896,0.494999539,0.177558186,0.161917316,0.547802867,1,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
4,DFU,DFU6,RAT,R5,correct,34.9755207,0.165472671,16.8166921,0.080807792,-0.30173129,-0.406743633,0.129812021,-0.402614172,1,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
4,DFU,DFU3,Insight,I6,correct,11.2314017,0.5,43.9536182,0.056772377,0.161552814,-0.793463946,0.157532117,0.307652856,5,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F8,RAT,R12,correct,17.7509012,0,20.0021185,-0.279076177,-1.187377825,-1.094140472,-0.244406498,-1.416457865,4,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F9,Insight,I5,correct,27.4896517,0.25,86.9063761,-1.340691496,-1.123113431,-0.67436112,-1.235717121,-1.029626415,7,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F12,Insight,I9,correct,24.4255906,0.25,73.9816587,-1.051379944,-0.860974621,-0.999192996,-0.955172795,-0.757527709,4,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F11,RAT,R11,correct,4.1285603,0.06621449,9.1159871,0.080079356,0.605084401,0.604883714,0.113965305,0.685721343,7,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU9,Insight,I3,correct,7.9650541,1,12.4385397,1.63420489,1.627739749,0.708899494,1.763430038,1.837152116,3,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU10,RAT,R3,incorrect,20.9136342,1,14.6989589,1.583606849,2.078049422,1.437504351,1.714365307,2.248708772,4,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU12,RAT,R8,correct,4.0093125,0.058987379,9.2186158,0.065178175,0.57186391,0.493120225,0.098413299,0.647883033,1,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU4,RAT,R2,correct,10.9483895,0.095504227,8.3537858,0.14822132,0.791528216,0.925764043,0.184510024,0.900190089,4,18,Vrouw,ASO/doorstroomfinaliteit,1.5,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
1,DFU,DFU8,Insight,I6,correct,47.5388612,1,23.7438631,1.38114244,1.398445448,0.872971586,2.158460369,2.096450852,2,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU12,Insight,I3,correct,54.0756332,1,17.4207513,1.522681263,1.526690652,0.55952069,2.296050448,2.241013171,2,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU2,Insight,I11,correct,37.2160702,0,38.0650769,-0.683403974,-0.546014795,-0.717516405,-0.364711115,0.043707333,4,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU9,RAT,R2,correct,45.60456,0.131717305,12.9640418,0.10817839,0.191259706,0.251143478,0.472782682,1.698223398,5,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU4,Insight,I8,correct,38.6335378,0.25,94.689135,-1.514903588,-1.280963162,-0.230256013,-1.04395721,-0.819530673,5,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU6,Insight,I7,correct,54.3130453,0,90.9028153,-1.866143033,-1.617668547,-2.14042108,-1.514453333,-1.164296927,7,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU3,Insight,I9,correct,33.3106174,0.25,95.9416216,-1.542939701,-1.306366065,-1.627034653,-1.071211153,-0.848165683,6,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU10,RAT,R6,correct,44.8101655,0.09454697,17.0691308,-0.048535549,-0.514827278,-0.438032978,0.301252664,0.499669567,1,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F9,Insight,I4,correct,33.2636413,0,70.0032407,-1.398319392,-1.193783873,-1.441983773,-1.059681346,-0.686479823,3,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F7,RAT,R7,correct,49.9499543,0.066282423,7.9665651,0.105926907,0.777228752,0.812193444,0.436815011,1.466502203,3,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F1,Insight,I2,correct,51.538504,0,36.7705155,-0.654426044,-0.519758531,-0.147412245,-0.33654163,0.073304279,2,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F5,RAT,R8,correct,31.683589,0.106679442,7.1520081,0.194611644,0.998962879,0.984268497,0.543879439,2.208759813,6,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F8,RAT,R9,correct,44.0572437,0,20.0144337,-0.279351845,-1.189220424,-1.544535038,0.0280685,-1.397165439,3,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F12,Insight,I1,incorrect,48.4670417,1,44.6777958,0.912549714,0.973863924,0.586937998,1.702940755,1.617848235,3,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F4,RAT,R12,correct,41.1059785,0.064020087,11.8190287,0.01574651,0.195231049,0.538469156,0.347982656,0.840015929,4,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F2,Insight,I5,correct,49.8883057,0,60.7039321,-1.190160302,-1.005175517,-0.707657062,-0.857329618,-0.473874122,6,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU7,RAT,R1,correct,49.0333775,0.073536942,17.7312461,-0.099997545,-0.66582905,-0.554976223,0.240380526,0.07698866,3,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU5,RAT,R3,correct,39.4742638,0,20.0034107,-0.279105102,-1.187571164,-1.15233452,0.028308359,-1.395471767,4,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU11,RAT,R11,correct,57.5776454,0.067987347,16.4346825,-0.080653152,-0.48555574,-0.422134524,0.256320407,0.191429111,5,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU1,RAT,R10,correct,34.168687,0,20.0091312,-0.279233151,-1.188427064,-1.928663534,0.028183882,-1.396350716,2,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F11,Insight,I10,incorrect,48.5714301,0.25,120.0132552,-2.081767859,-1.794586365,-0.298264679,-1.595006725,-1.398504074,6,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F6,RAT,R5,incorrect,-19.3297793,0,20.0034183,-0.279105272,-1.187572301,-1.249955606,0.028308194,-1.395472935,5,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F3,Insight,I12,incorrect,53.8898454,0,69.7842249,-1.393416863,-1.189341799,-1.71627959,-1.054915591,-0.681472568,3,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F10,RAT,R4,correct,26.6267112,0,20.0141889,-0.279346365,-1.189183797,-1.436985643,0.028073827,-1.397127826,3,19,Vrouw,ASO/doorstroomfinaliteit,3.5,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU12,Insight,I4,correct,35.9703398,0,99.1059051,-2.049763964,-1.784043419,-2.045507847,-1.810208369,-1.599773837,7,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,DFU,DFU4,Insight,I5,correct,49.4175084,0,120.0209979,-2.51793497,-2.208242834,-2.052870916,-2.232227441,-1.999936525,6,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,DFU,DFU9,Insight,I10,correct,52.9037801,0.25,120.0090597,-2.081673946,-1.794501272,-0.298165989,-1.815491291,-1.577549588,5,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,DFU,DFU5,RAT,R6,correct,43.7490636,1,20.0146635,1.464618193,1.282714148,1.236173243,1.45165432,1.114958061,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU10,RAT,R5,incorrect,45.4294861,0,20.0158575,-0.279383715,-1.189433453,-1.251929648,-0.214350829,-0.862183285,6,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU11,RAT,R3,correct,47.474,1,20.0128418,1.464658971,1.282986711,0.558372157,1.451691078,1.115240066,2,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU3,Insight,I3,incorrect,42.2408583,1,21.2242488,1.437542398,1.449548206,0.445482599,1.427247636,1.578948469,2,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU2,RAT,R7,correct,32.8591095,0.066282423,20.0042621,-0.163529259,-1.023850458,-0.913578123,-0.103691599,-0.729350814,5,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F6,RAT,R4,correct,35.1521578,0,20.0099321,-0.279251079,-1.188546895,-1.436348056,-0.214231267,-0.861266015,3,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F7,RAT,R12,correct,33.6074589,0.058296328,20.0023037,-0.177412973,-1.043298822,-0.89614951,-0.116956766,-0.74483581,2,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F1,Insight,I1,correct,36.8082105,1,51.7851928,0.753455168,0.829711867,0.392763414,0.810597193,0.994234377,1,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F4,Insight,I8,correct,34.5893967,1,95.686874,-0.229255952,-0.060700987,0.938561242,-0.075239029,0.154275648,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU6,Insight,I6,incorrect,51.9616416,1,41.320281,0.987705541,1.041960959,0.300712173,1.021755346,1.194456641,2,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU8,Insight,I11,correct,47.5516189,0.5,34.0497414,0.278464339,0.362423007,0.260923364,0.335467795,0.489244812,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU1,RAT,R10,incorrect,30.1062065,0,20.0051624,-0.279144312,-1.187833253,-1.92802213,-0.214135026,-0.860527651,5,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU7,RAT,R11,correct,35.0720781,0,20.0037291,-0.279112229,-1.187618803,-1.900547895,-0.214106105,-0.860305772,6,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F9,Insight,I7,correct,37.3688436,0,0.0199365,0.168212217,0.225615838,0.237281457,0.189121445,0.296010607,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F10,Insight,I9,correct,41.7215473,0.25,68.5113832,-0.928931318,-0.750026623,-0.842796246,-0.776385135,-0.59225878,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F5,Insight,I12,correct,20.9855865,1,63.3441653,0.494714944,0.595273062,-0.094662579,0.577363379,0.773079752,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F11,RAT,R8,correct,18.3749983,0.061778488,12.979552,-0.014140357,0.016052487,-0.029178649,0.030547627,0.349191769,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F2,RAT,R1,correct,23.8538687,0.08132625,6.1894469,0.171942625,1.080308901,1.004511521,0.200122728,1.438965938,4,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F3,RAT,R9,correct,30.5109147,0.087394491,10.7158081,0.081205779,0.418075623,0.053285491,0.118900614,0.750267991,5,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F12,Insight,I2,correct,39.8744749,0.5,44.5018021,0.04450163,0.150434561,0.596040737,0.124568948,0.289268424,3,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F8,RAT,R2,correct,59.3321834,0.092610656,14.6610439,0.001991056,-0.159316027,-0.156008347,0.047984747,0.149845522,3,19,Vrouw,ASO/doorstroomfinaliteit,4.5,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,F,F4,RAT,R7,correct,76.2048865,0.0563019,20.016442,-0.181207683,-1.050344357,-0.94001508,-0.146697083,-0.796686665,4,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,F,F6,Insight,I3,incorrect,72.7837778,0,87.3909737,-1.7875327,-1.54644146,-3.592717373,-1.70192046,-1.537170235,6,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,F,F5,Insight,I1,incorrect,75.7120344,1,45.9609871,0.883826296,0.947838268,0.551881122,0.77941032,1.105131728,7,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,F,F9,RAT,R1,correct,34.9156099,0,20.0013353,-0.279058645,-1.187260643,-1.157255478,-0.235307434,-0.887416758,7,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F11,RAT,R9,correct,72.111379,1,10.2847461,1.682416186,2.738503569,1.845093212,1.555838878,1.867995008,7,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F10,Insight,I8,correct,62.8311619,1,111.3191252,-0.579173921,-0.377753933,0.37095714,-0.642990794,-0.341452087,3,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F7,Insight,I5,incorrect,25.3427975,0.25,29.7709206,-0.061750783,0.035706518,0.621377387,-0.053004104,0.169476199,7,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F8,RAT,R5,correct,35.9186022,0,18.2346089,-0.239511602,-0.922923188,-0.969253952,-0.196857844,-0.685012007,2,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU10,Insight,I2,incorrect,39.6976388,0.25,65.621795,-0.86424973,-0.691420064,-0.3213271,-0.833233241,-0.624017865,6,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU9,Insight,I9,correct,46.0716023,0.75,110.0084875,-0.985829928,-0.764671042,-0.712832036,-1.009387747,-0.743774592,3,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU3,RAT,R6,correct,45.3347665,0,0.0147333,0.168328687,1.803133064,1.908186227,0.199664641,1.402345373,5,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU8,RAT,R4,correct,31.4076529,1,7.9590052,1.734476412,3.086480727,2.189316074,1.606454403,2.134443174,2,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F3,Insight,I12,correct,43.2098852,1,46.1451387,0.87970418,0.94410331,0.397426182,0.775402595,1.101055866,3,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F1,Insight,I4,correct,69.6302923,0,75.9027137,-1.53037533,-1.313436844,-1.564325629,-1.451899356,-1.282898442,3,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F12,RAT,R8,incorrect,52.2753774,0,20.0162126,-0.279391664,-1.189486583,-1.284257288,-0.235631211,-0.889121174,6,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F2,RAT,R11,correct,60.6066423,0,20.0017776,-0.279068546,-1.187326819,-1.900267333,-0.235317059,-0.88746743,6,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU11,Insight,I11,correct,74.8876866,1,18.252733,1.504057883,1.509816418,1.510452298,1.382430122,1.718403664,4,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU6,Insight,I6,correct,31.4423593,0.75,12.3119197,1.201045403,1.216808421,0.740957477,1.116800527,1.418561695,2,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU2,RAT,R12,correct,38.0290466,0,20.0064432,-0.279172982,-1.188024886,-1.094888365,-0.235418598,-0.888001944,5,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU5,RAT,R2,correct,33.6008134,0,20.016034,-0.279387666,-1.189459861,-1.347529528,-0.235627324,-0.889100713,4,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU4,Insight,I7,correct,30.3784268,0.75,87.0070607,-0.470957666,-0.298156651,-0.732916871,-0.508803488,-0.234679739,6,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU12,Insight,I10,incorrect,69.5294335,0,51.7641982,-0.990050063,-0.823860047,0.425358121,-0.926568429,-0.748636193,5,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU1,RAT,R3,correct,20.658735,1,16.8194376,1.536141286,1.760783578,1.086690996,1.413623192,1.119349033,3,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU7,RAT,R10,correct,23.1629061,0,17.5041396,-0.223160513,-0.813630432,-1.523828126,-0.180960507,-0.601325898,5,21,Man,ASO/doorstroomfinaliteit,4.5,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,DFU,DFU10,RAT,R4,incorrect,44.8496163,0.080957132,14.2353994,-0.00880462,-0.124438282,-0.42403774,-0.148042927,0.140931171,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
1,DFU,DFU7,Insight,I11,incorrect,31.8251012,1,15.4746614,1.566243243,1.566161201,1.574374045,1.382646006,1.097213789,2,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
1,DFU,DFU3,RAT,R6,correct,35.2432116,0.07155745,19.252797,-0.137508676,-0.89837661,-0.820524981,-0.31286926,-0.967414326,6,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
1,DFU,DFU12,RAT,R10,incorrect,48.6725372,0.119772302,20.009272,-0.070356381,-0.892374719,0.046900265,-0.253072054,0.146032953,5,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU6,RAT,R12,correct,29.9905883,0.073235417,13.1030576,0.003075649,0.025894763,0.347718361,-0.127631892,0.137105791,5,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU4,Insight,I12,correct,49.7086058,0,65.8292433,-1.304887123,-1.109126957,-1.603121907,-1.816174242,-1.828278659,5,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU9,RAT,R8,correct,32.8694715,0.086241667,11.6706533,0.057821682,0.272362019,0.258076284,-0.062970428,0.719861346,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU8,Insight,I3,correct,36.9831128,1,11.9722059,1.644643475,1.63719792,0.722881313,1.4865142,1.181460297,2,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F1,RAT,R9,correct,38.3030238,0.063793271,7.1355118,0.120188486,0.89541777,0.560261754,0.033236869,0.923276489,5,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F12,RAT,R3,correct,36.5908734,0,20.0009614,-0.279050276,-1.1872047,-1.151929306,-0.457098906,-2.942769774,6,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F6,Insight,I1,correct,33.5779951,0.5,31.9698377,0.325021657,0.404607565,-0.178518108,0.040711122,-0.156696708,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F3,Insight,I2,correct,24.7696464,1,22.820772,1.401805245,1.41716756,1.981805805,1.164791063,0.92051371,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F4,Insight,I9,correct,24.4475531,0.75,33.5121014,0.726492863,0.78682684,1.474221649,0.421352468,0.234777795,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F9,RAT,R1,correct,24.7330435,0.08132625,9.6807398,0.093792261,0.557941951,0.542451466,-0.01234122,0.93642754,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F11,Insight,I10,correct,25.627005,0,75.3650712,-1.518340546,-1.302532391,-0.129798737,-2.09896705,-2.057649225,6,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F10,Insight,I7,correct,25.9645367,1,28.5858552,1.272757536,1.30024028,1.2307087,0.993822787,0.781842961,4,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F8,Insight,I6,correct,30.8739165,1,17.2204515,1.527164846,1.530753127,1.085363196,1.330873167,1.05522133,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F5,RAT,R7,correct,24.028766,0.095583083,16.302897,-0.029576939,-0.397622202,-0.310449016,-0.184411505,0.161517526,5,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F7,RAT,R5,correct,27.9339427,0.083939055,15.2709651,-0.026784698,-0.272008314,-0.327737889,-0.173667767,0.039165631,5,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F2,RAT,R2,correct,34.6325977,0.095504227,11.2041305,0.084418172,0.365059882,0.440855686,-0.033337887,1.03934931,3,22,Man,BSO/arbeidsmarktfinaliteit,0.5,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
